symbol,price,price_date,name,type
1220524,1.1046,2026-07-23,כלל הון אגח יד,"אג""ח קונצרני"
1220540,1.038,2026-07-23,לסיכו אגח ב,"אג""ח קונצרני"
1220607,1.0964,2026-07-23,הראל הנפק נד כא,אגח הוני ניתן למחיקה
1220714,1.0835,2026-07-23,מבנה אגח כו,"אג""ח קונצרני"
1220722,1.041,2026-07-23,ממשל צמודה 0431,"אג""ח ממשלתי גליל"
1220755,7.796,2026-07-23,אורבניקה,מניה רגילה
1220839,1.0224,2026-07-23,אופל בלאנס אגחד,"אג""ח קונצרני"
1221274,1.0168,2026-07-23,בית בכפר אגח א,"אג""ח קונצרני"
1221282,1.286,2026-07-23,בית בכפר אפ 1,אופציה למניה
1221373,0.274,2026-07-23,שמיים אפ 2,אופציה למניה
1221399,1.0635,2026-07-23,אביעד פקדוןאגחג,"אג""ח מובנות"
1221589,1.0748,2026-07-23,חשמל אגח 36,"אג""ח קונצרני"
1221597,1.1018,2026-07-23,חשמל אגח 37,"אג""ח קונצרני"
1221720,1.0553,2026-07-23,איביאי פק אגח ב,"אג""ח מובנות"
1221761,0.799,2026-07-23,אוטומקס אגח ג,"אג""ח קונצרני"
1221787,1.0185,2026-07-23,פטרוכימים אגחיא,"אג""ח קונצרני"
1221902,1.0543,2026-07-23,מרב פקדון אגח ב,"אג""ח מובנות"
1221993,1.0576,2026-07-23,הראל ריב אגח ג,"אג""ח מובנות"
1222116,0.9989,2026-07-23,נץ יואסאי אגח א,"אג""ח קונצרני"
1222157,1.0239,2026-07-23,דסטיני אגח א,"אג""ח קונצרני"
1222231,1.0643,2026-07-23,זפירוס אגח א,"אג""ח קונצרני"
1222306,1.0634,2026-07-23,פאי פיקדון אגחד,"אג""ח מובנות"
1222397,1.0633,2026-07-23,ספיר פקדון אגחג,"אג""ח מובנות"
1222462,44.44,2026-07-23,אר פי אופטיקל,מניה רגילה
1222496,0.91,2026-07-23,ליאם אגח א,"אג""ח קונצרני"
1222587,1.0728,2026-07-23,גב ים אגח יב,"אג""ח קונצרני"
1223031,0.968,2026-07-23,אוטונומוס אג 1,"אג""ח להמרה"
1223155,1.0639,2026-07-23,וילאר אגח יא,"אג""ח קונצרני"
1223171,1.0229,2026-07-23,נמקו אגח ו,"אג""ח קונצרני"
1223197,1.0429,2026-07-23,רייסדור אגח א,"אג""ח קונצרני"
1223239,1.0051,2026-07-23,אג'לן אגח א,"אג""ח קונצרני"
1223296,1.0674,2026-07-23,אאורה אגח יט,"אג""ח קונצרני"
1223320,1.019,2026-07-23,אלמוג אגח א,"אג""ח קונצרני"
1223353,0.9942,2026-07-23,ישפרו אגח ג,"אג""ח קונצרני"
1223411,1.0593,2026-07-23,פרשקובסקי אגחטז,"אג""ח קונצרני"
1223452,1.0373,2026-07-23,פועלים אגח 102,"אג""ח קונצרני"
1223486,1.0519,2026-07-23,אזורים אגח 16,"אג""ח קונצרני"
1223585,1.0806,2026-07-23,נורסטאר אגח יד,"אג""ח קונצרני"
1223692,1.0607,2026-07-23,איביאי פק אגח ג,"אג""ח מובנות"
1223718,1.0934,2026-07-23,משק אנרג אגח ג,"אג""ח קונצרני"
1223734,0.985,2026-07-23,סטרברי אנ אגח ב,"אג""ח קונצרני"
1223809,1.0191,2026-07-23,מותג עירוניאגחא,"אג""ח קונצרני"
1223841,1.0092,2026-07-23,גמא אגח ד,"אג""ח קונצרני"
1223858,3.792,2026-07-23,מותג עירוני,מניה רגילה
1223908,0.872,2026-07-23,אופק השק אגח א,"אג""ח קונצרני"
1223940,1.049,2026-07-23,מרב פקדון אגח ג,"אג""ח מובנות"
1223965,1.0314,2026-07-23,פריורטק אגח ב,"אג""ח קונצרני"
1223999,1.0227,2026-07-23,פנינסולה אגח ד,"אג""ח קונצרני"
1224013,1.0252,2026-07-23,גבאי קב אגח א,"אג""ח קונצרני"
1224070,0.989,2026-07-23,קופרליין אגח ה,"אג""ח קונצרני"
1224096,1.1394,2026-07-23,ריט 1 אגח ח,"אג""ח קונצרני"
1224112,0.9465,2026-07-23,ספנסר אגח ז,"אג""ח קונצרני"
1224617,0.801,2026-07-23,מיה דינמיקס אג1,"אג""ח להמרה"
1224633,1.0592,2026-07-23,דניאל פק אגח א,"אג""ח מובנות"
1224641,56.57,2026-07-23,גבאי קבוצה,מניה רגילה
1224666,1.0632,2026-07-23,צור אגח יג,"אג""ח קונצרני"
1224690,1.033,2026-07-23,יצוא אגח ב,"אג""ח קונצרני"
1224781,1.0278,2026-07-23,נתנאל מניב אגחא,"אג""ח קונצרני"
1224849,1.0337,2026-07-23,ג'יטי נדלן אגחא,"אג""ח קונצרני"
1224864,0.9741,2026-07-23,קסטלן אגח א,"אג""ח קונצרני"
1224880,0.9961,2026-07-23,קסטלן אגח ב,"אג""ח קונצרני"
1224948,1.0443,2026-07-23,ביג אגח כב,"אג""ח קונצרני"
1224955,1.0397,2026-07-23,ביג אגח כג,"אג""ח קונצרני"
1224971,1.0221,2026-07-23,פרש גרופ אגח א,"אג""ח קונצרני"
1224989,1.017,2026-07-23,בית וגג אגח א,"אג""ח קונצרני"
1225036,0.353,2026-07-23,אמות אפ 12,אופציה למניה
1225143,1.0343,2026-07-23,מקס איט אגח ה,"אג""ח קונצרני"
1225176,0.964,2026-07-23,פינרג'י אפ 2,אופציה למניה
1225184,2.79,2026-07-23,מגידו אפ 1,אופציה למניה
1225200,11.36,2026-07-23,אמפא,מניה רגילה
1225283,1.0442,2026-07-23,אלדן תחבו אגח י,"אג""ח קונצרני"
1225291,1.0306,2026-07-23,אלדן תחבו אגחיא,"אג""ח קונצרני"
1225317,0.9536,2026-07-23,אשל הירדן אגח ג,"אג""ח קונצרני"
1225648,0.996,2026-07-23,נאוי אגח ז,"אג""ח קונצרני"
1225689,1.0467,2026-07-23,עזריאלי אגח י,"אג""ח קונצרני"
1225739,0.89,2026-07-23,יו.אמ.איץ' אגחב,"אג""ח קונצרני"
1225770,0.876,2026-07-23,מידאס אג 2,"אג""ח להמרה"
1225838,1.007,2026-07-23,אפקון החז אגח ה,"אג""ח קונצרני"
1225846,440,2026-07-23,אפקון החז אפ 1,אופציה למניה
1225887,1.0004,2026-07-23,אמריקן אק אגח א,"אג""ח קונצרני"
1225929,0.975,2026-07-23,אב-גד אגח ד,"אג""ח קונצרני"
1225937,1.596,2026-07-23,אב-גד אופ 2,אופציה למניה
1226018,0.9932,2026-07-23,גלעד מאי אגח ג,"אג""ח קונצרני"
1226059,1.0085,2026-07-23,אקרו אגח ב,"אג""ח קונצרני"
1226117,1.0531,2026-07-23,ג'י.אס.אי אגח ג,"אג""ח מובנות"
1226133,1.0554,2026-07-23,ספיר פקדון אגחד,"אג""ח מובנות"
1226224,1.0265,2026-07-23,קרסו מוט' אגח ו,"אג""ח קונצרני"
1226240,1.0111,2026-07-23,ממשל שקלית 0728,"אג""ח ממשלתי שחר"
1226273,1.0479,2026-07-23,סונול נד אגח א,"אג""ח קונצרני"
1226299,0.9634,2026-07-23,לוינסקי אגח ה,"אג""ח קונצרני"
1226307,0.25,2026-07-23,לוינסקי אפ 2,אופציה למניה
1226331,1.0666,2026-07-23,שפיר הנדס אגח ד,"אג""ח קונצרני"
1226844,0.9277,2026-07-23,אנקור פרופ אגחה,"אג""ח קונצרני"
1226877,43.39,2026-07-23,סונול נדלן,מניה רגילה
1226885,0.822,2026-07-23,רגא שרותים,מניה רגילה
1226893,0.326,2026-07-23,רגא שרותים אפ 1,אופציה למניה
1226901,0.41,2026-07-23,רגא שרותים אפ 2,אופציה למניה
1226950,10.41,2026-07-23,אמפא מסחרי 1,"ני""ע מסחריים"
1226968,1.0299,2026-07-23,אלביט נד אגח י,"אג""ח קונצרני"
1226984,1.0021,2026-07-23,רייק אספן אגח ב,"אג""ח קונצרני"
1226992,4.289,2026-07-23,לודן-טק,מניה רגילה
1227032,1.0635,2026-07-23,ביג אגח כד,"אג""ח קונצרני"
1227057,0.9284,2026-07-23,מגוריט אגח ח,"אג""ח קונצרני"
1227073,1.0222,2026-07-23,פנטהאוז אגח א,"אג""ח קונצרני"
1227206,1.0517,2026-07-23,דניאל פק אגח ב,"אג""ח מובנות"
1227305,1.0198,2026-07-23,גשם למשתכן אגחב,"אג""ח קונצרני"
1227321,7.574,2026-07-23,יעז יזמות,מניה רגילה
1227354,0.307,2026-07-23,יוניק-טק אפ 2,אופציה ליח' השתתפות
1227438,1.066,2026-07-23,פועלים הת נד יד,אגח הוני ניתן להמרה
1227446,1.0652,2026-07-23,פועלים הת נד טו,אגח הוני ניתן להמרה
1227453,1.0524,2026-07-23,פועלים אגח 204,"אג""ח קונצרני"
1227552,7.277,2026-07-23,אקסון ויז'ן,מניה רגילה
1227560,2.101,2026-07-23,אקסון ויזן אפ1,אופציה למניה
1227628,1.0014,2026-07-23,לנטרה קנדה אגחא,"אג""ח קונצרני"
1227719,1.0514,2026-07-23,איביאי פק אגח ד,"אג""ח מובנות"
1227750,1.0676,2026-07-23,דיסקנט מנ נד יא,אגח הוני ניתן למחיקה
1227784,1.0487,2026-07-23,ממשל שקלית 1035,"אג""ח ממשלתי שחר"
1228329,1.0498,2026-07-23,אביעד פקדוןאגחד,"אג""ח מובנות"
1228345,1.0333,2026-07-23,הראל הנפ אגח כב,"אג""ח קונצרני"
1228352,1.0281,2026-07-23,הראל הנפ אגח כג,"אג""ח קונצרני"
1228410,1.0493,2026-07-23,מגדל הון אגח טו,"אג""ח קונצרני"
1228428,1.0447,2026-07-23,מגדל הון אגח טז,"אג""ח קונצרני"
1228469,1.0462,2026-07-23,בינל הנפק אגחיג,"אג""ח קונצרני"
1228477,10.3607,2026-07-23,בינל הנפ מסחרי1,"ני""ע מסחריים"
1228535,0.9939,2026-07-23,פיקהיל אגח א,"אג""ח קונצרני"
1228584,1.0488,2026-07-23,הראל ריב אגח ד,"אג""ח מובנות"
1228618,1.0789,2026-07-23,דלק קב אגח מא,"אג""ח קונצרני"
1228659,1.0306,2026-07-23,לאומי אגח 187,"אג""ח קונצרני"
1228667,1.0575,2026-07-23,לאומי אגח 188,"אג""ח קונצרני"
1228675,10.356,2026-07-23,לאומי מסחרי 9,"ני""ע מסחריים"
1228766,1.0612,2026-07-23,שכון ובי אגח 11,"אג""ח קונצרני"
1228782,1.006,2026-07-23,בלאקאדג' אגח ה,"אג""ח קונצרני"
1228808,13.69,2026-07-23,מחלבות גד,מניה רגילה
1228824,26.83,2026-07-23,נאוויטס פט אפ 6,אופציה ליח' השתתפות
1228915,1.048,2026-07-23,פאי ריבית אגח א,"אג""ח מובנות"
1228931,0.122,2026-07-23,אדגר אפ 9,אופציה למניה
1228972,1.0623,2026-07-23,סאמיט אגח יד,"אג""ח קונצרני"
1229004,1.0514,2026-07-23,מנורה הון התח י,אגח הוני ניתן למחיקה
1229046,1.0696,2026-07-23,שוב אנרגיה אגחב,"אג""ח קונצרני"
1229129,0.9781,2026-07-23,אמטראסט אגח א,"אג""ח קונצרני"
1229160,1.0499,2026-07-23,אספן גרופ אגח י,"אג""ח קונצרני"
1229202,1.041,2026-07-23,הראל ריב אגח ה,"אג""ח מובנות"
1229228,0.9935,2026-07-23,ווישור אגח א,"אג""ח קונצרני"
1229244,1.0512,2026-07-23,ישראמקו אגח ד,"אג""ח קונצרני"
1229251,5.306,2026-07-23,ווישור אפ 1,אופציה למניה
1229285,1.0467,2026-07-23,אמפא אגח א,"אג""ח קונצרני"
1229327,0.197,2026-07-23,ביולייט אפ 10,אופציה למניה
1229335,54.4,2026-07-23,מכפל טכנולוגיות,מניה רגילה
1229350,1.0651,2026-07-23,איידיאייהנ הת ז,"אג""ח קונצרני"
1229384,1.084,2026-07-23,אלוני חץ אגח טז,"אג""ח קונצרני"
1229392,1.0969,2026-07-23,אלוני חץ אגח יז,"אג""ח קונצרני"
1229418,1.0607,2026-07-23,בסר הנדסה אגח א,"אג""ח קונצרני"
1229434,1.0511,2026-07-23,חלל תקש אגח יט,"אג""ח קונצרני"
1229442,0.9534,2026-07-23,חלל תקש אגח כ,"אג""ח קונצרני"
1229525,0.9805,2026-07-23,דורסל אגח א,"אג""ח קונצרני"
1230051,0.9946,2026-07-23,ליוינג סטן אגחא,"אג""ח קונצרני"
1230150,0.01,2026-07-23,רותם ארנג אופ 9,אופציה ליח' השתתפות
1230184,1.0357,2026-07-23,פאי ריבית אגח ב,"אג""ח מובנות"
1230226,1.0368,2026-07-23,איביאי פק אגח ה,"אג""ח מובנות"
1230267,0.471,2026-07-23,רני צים אפ 2,אופציה למניה
1230275,0.9627,2026-07-23,רני צים אגח ה,"אג""ח קונצרני"
1230283,1.0126,2026-07-23,פניקס הון אגחיח,אגח הוני ניתן למחיקה
1230309,1.0449,2026-07-23,כלל הון אגח טו,אגח הוני ניתן למחיקה
1230325,1.0342,2026-07-23,מרב פקדון אגח ד,"אג""ח מובנות"
1230416,0.9738,2026-07-23,הילה אגח ד,"אג""ח קונצרני"
1230432,1.0363,2026-07-23,דניאל פק אגח ג,"אג""ח מובנות"
1230580,0.9586,2026-07-23,מור השקעות אגחב,"אג""ח קונצרני"
1230598,9.389,2026-07-23,מור השקעות אפ 2,אופציה למניה
1230614,1.0192,2026-07-23,אינרום אגח א,"אג""ח קונצרני"
1230655,6.469,2026-07-23,פרוספקט,מניה רגילה
1230671,0.9212,2026-07-23,פרוספקט אגח א,"אג""ח קונצרני"
1230705,1.112,2026-07-23,ארגו פרופ אג 1,"אג""ח להמרה"
1230713,0.9346,2026-07-23,ממשל צמודה 0456,"אג""ח ממשלתי גליל"
1230739,1.0191,2026-07-23,מדיפאואר אגח ג,"אג""ח קונצרני"
1230762,1.0111,2026-07-23,רוטשטיין אגח יד,"אג""ח קונצרני"
1231232,0.9183,2026-07-23,אנשי העיר אגח ב,"אג""ח קונצרני"
1231307,0.9682,2026-07-23,מגוריט אגח ט,"אג""ח קונצרני"
1231315,0.9512,2026-07-23,מגוריט אגח י,"אג""ח קונצרני"
1231331,1.017,2026-07-23,פאוורג'ן אגח ג,"אג""ח קונצרני"
1231406,1.0331,2026-07-23,אביעד פקדוןאגחה,"אג""ח מובנות"
1231422,1.0307,2026-07-23,דורסל אגח ב,"אג""ח קונצרני"
1231448,1.0023,2026-07-23,רנט איט אגח ב,"אג""ח קונצרני"
1231463,1.009,2026-07-23,וויי בוקס אג ז,"אג""ח להמרה"
1231505,1.0355,2026-07-23,ספיר פקדון אגחה,"אג""ח מובנות"
1231687,1.08,2026-07-23,אבו מגורים אגחא,"אג""ח קונצרני"
1231737,1.0323,2026-07-23,מרב פקדון אגח ה,"אג""ח מובנות"
1231828,0.9923,2026-07-23,נאוויטס אגח ח,"אג""ח קונצרני"
1231851,10.2587,2026-07-23,דיסק מנ מסחרי 7,"ני""ע מסחריים"
1231943,1.01,2026-07-23,אמטראסט אגח ב,"אג""ח קונצרני"
1231968,10.27,2026-07-23,פז אנרג מסחרי 2,"ני""ע מסחריים"
1231976,10.2611,2026-07-23,ישראכרט מסחרי 5,"ני""ע מסחריים"
1232008,17.73,2026-07-23,עמל הולדינגס,מניה רגילה
1232099,10.26,2026-07-23,בינל הנפ מסחרי2,"ני""ע מסחריים"
1232115,3.219,2026-07-23,מור גמל פנ אפ 1,אופציה למניה
1232123,0.9536,2026-07-23,מור גמל פנ אגחא,"אג""ח קונצרני"
1232727,1.0289,2026-07-23,ירושליםהנ אגח כ,"אג""ח קונצרני"
1232750,1.796,2026-07-23,אוריון,מניה רגילה
1232768,1.0407,2026-07-23,אוריון נכס אגחא,"אג""ח קונצרני"
1232776,0.9549,2026-07-23,אוריון נכס אגחב,"אג""ח קונצרני"
1232834,1.0194,2026-07-23,ארפורט אגח יג,"אג""ח קונצרני"
1232842,1.0148,2026-07-23,ארפורט אגח יד,"אג""ח קונצרני"
1232867,1.0215,2026-07-23,איסתא נכס אגח א,"אג""ח קונצרני"
1232875,0.29,2026-07-23,סימד הולד אגח א,"אג""ח קונצרני"
1232941,1.0353,2026-07-23,הכשרת ישוב אג27,"אג""ח קונצרני"
1232974,1.0216,2026-07-23,ישפרו אגח ד,"אג""ח קונצרני"
1233006,0.586,2026-07-23,אפולו פאוור אפ9,אופציה למניה
1233014,20.68,2026-07-23,סוגת,מניה רגילה
1233097,0.9659,2026-07-23,ווסטדייל אגח ד,"אג""ח קונצרני"
1233113,1.0293,2026-07-23,מגדל הון אגח יז,"אג""ח קונצרני"
1233139,1.0283,2026-07-23,מגדל הון אגח יח,"אג""ח קונצרני"
1233162,1.0005,2026-07-23,לוי אגח ט,"אג""ח קונצרני"
1233238,1.0314,2026-07-23,מליסרון אגח כב,"אג""ח קונצרני"
1233311,1.0573,2026-07-23,דליה אגח ג,"אג""ח קונצרני"
1233352,0.745,2026-07-23,סאטל אגח א,"אג""ח קונצרני"
1233386,1.0225,2026-07-23,קטה גרופ אגח א,"אג""ח קונצרני"
1233410,10.25,2026-07-23,מימון יש מסחרי5,"ני""ע מסחריים"
1233493,17.7,2026-07-23,עומר הנדסה,מניה רגילה
1233550,0.9793,2026-07-23,יעז יזמות אגח א,"אג""ח קונצרני"
1233576,1.0309,2026-07-23,פועלים אגח 103,"אג""ח קונצרני"
1233634,1.0083,2026-07-23,גבאי קב אגח ב,"אג""ח קונצרני"
1233691,0.9888,2026-07-23,בוני תכון אגחכג,"אג""ח קונצרני"
1233717,5.22,2026-07-23,אנרג'יקס אפ 4,אופציה למניה
1233758,0.993,2026-07-23,יוזמות אגח ב,"אג""ח קונצרני"
1233782,1.0032,2026-07-23,ממשל שקלית 0731,"אג""ח ממשלתי שחר"
1233832,1.025,2026-07-23,תורג'מן אגח א,"אג""ח קונצרני"
1234327,1.0022,2026-07-23,אמ.די.ג'י אגחיא,"אג""ח קונצרני"
1234376,0.9174,2026-07-23,מגוריט אגח יא,"אג""ח קונצרני"
1234418,10.21,2026-07-23,דיסק מנ מסחרי 8,"ני""ע מסחריים"
1234426,1.0247,2026-07-23,דיסקנט מנ נד יט,אגח הוני ניתן למחיקה
1234434,1.0209,2026-07-23,דיסק מנ אגח יח,"אג""ח קונצרני"
1234459,1.0027,2026-07-23,נמקו אגח ז,"אג""ח קונצרני"
1234491,1.015,2026-07-23,ריט אזורים אגחד,"אג""ח קונצרני"
1234525,1.826,2026-07-23,פינרג'י אפ 4,אופציה למניה
1234574,1.0243,2026-07-23,אי.אס.איי אגח א,"אג""ח קונצרני"
1234590,0.9859,2026-07-23,מגידו אגח ב,"אג""ח קונצרני"
1234632,1.121,2026-07-23,הפניקס אגח 7,"אג""ח להמרה"
1234673,0.987,2026-07-23,אקסל אגח א,"אג""ח קונצרני"
1234699,0.898,2026-07-23,אקסל אפ 11,אופציה למניה
1234798,1.0061,2026-07-23,צרפתי אגח יד,"אג""ח קונצרני"
1234814,0.9961,2026-07-23,אמריקן אק אגח ב,"אג""ח קונצרני"
1234889,0.982,2026-07-23,אוריין אגח ג,"אג""ח קונצרני"
1234897,3.514,2026-07-23,אוריין אפ 1,אופציה למניה
1234913,0.87,2026-07-23,אבו מגורים אפ 1,אופציה למניה
1234921,0.119,2026-07-23,אבו מגורים אפ 2,אופציה למניה
1234947,1.0058,2026-07-23,מניף אגח ד,"אג""ח קונצרני"
1235001,36.4,2026-07-23,"רמי לוי נדל""ן",מניה רגילה
1235019,4.001,2026-07-23,"רמי נדל""ן אפ 1",אופציה למניה
1235035,10.19,2026-07-23,לאומי מסחרי 10,"ני""ע מסחריים"
1235050,0.812,2026-07-23,מותג עירוני אפ1,אופציה למניה
1235068,0.957,2026-07-23,מותג עירוני אפ2,אופציה למניה
1235084,1.0096,2026-07-23,יש קנ מלו אגח א,"אג""ח קונצרני"
1235175,0.9959,2026-07-23,פאי סיאם אגח ג,"אג""ח קונצרני"
1235191,0.517,2026-07-23,שוב אנרגיה אפ 1,אופציה למניה
1235233,1.0205,2026-07-23,אקונרג'י אגח ג,"אג""ח קונצרני"
1235274,41.29,2026-07-23,תדיראן גרופ אפ1,אופציה למניה
1235282,0.9234,2026-07-23,תדיראן גרו אגח5,"אג""ח קונצרני"
1235779,1.0175,2026-07-23,אלבן השק אגח א,"אג""ח קונצרני"
1235852,1.0322,2026-07-23,אספן גרופ אגחיא,"אג""ח קונצרני"
1235878,1.027,2026-07-23,אפריקה מג אגח ו,"אג""ח קונצרני"
1235894,1.0209,2026-07-23,איביאי פק אגח ו,"אג""ח מובנות"
1235944,1.023,2026-07-23,הראל פיקד אגח ה,"אג""ח מובנות"
1235969,0.9,2026-07-23,מטריקס אג 2,"אג""ח להמרה"
1236009,10.21,2026-07-23,יוניברסל מסחרי2,"ני""ע מסחריים"
1236132,1.012,2026-07-23,מגוריט אפ 1,אופציה למניה
1236181,1.0171,2026-07-23,ביג אגח כה,"אג""ח קונצרני"
1236207,33.39,2026-07-23,אינפליי,מניה רגילה
1236249,1.0118,2026-07-23,אינפליי אגח א,"אג""ח קונצרני"
1236256,1.0177,2026-07-23,אביעד פקדוןאגחו,"אג""ח מובנות"
1236264,0.122,2026-07-23,מילניום פוד אפ2,אופציה ליח' השתתפות
1236280,0.8669,2026-07-23,איה ניורק אגח א,"אג""ח קונצרני"
1236314,0.9962,2026-07-23,אלביט נד אגח יא,"אג""ח קונצרני"
1236330,0.087,2026-07-23,רגא שרותים אפ 3,אופציה למניה
1236413,1.0056,2026-07-23,מהדרין אגח ב,"אג""ח קונצרני"
1236470,1.0198,2026-07-23,וילאר אגח יב,"אג""ח קונצרני"
1236538,1.0172,2026-07-23,פרשקובסקי אגחיז,"אג""ח קונצרני"
1236553,0.9576,2026-07-23,לייטסטון אגח ז,"אג""ח קונצרני"
1236678,1.0193,2026-07-23,קרסו מוט אגח ז,"אג""ח קונצרני"
1236694,1.014,2026-07-23,פריים אנרג אגחד,"אג""ח קונצרני"
1236736,1033.1,2026-07-23,פאלו אלטו,מניה רגילה
1236827,0.479,2026-07-23,סטורג' אפ 10,אופציה למניה
1236884,1.0174,2026-07-23,ספיר פקדון אגחו,"אג""ח מובנות"
1236900,0.943,2026-07-23,סופרין אגח ג,"אג""ח קונצרני"
1236918,0.39,2026-07-23,סופרין אפ 1,אופציה למניה
1236934,1.0099,2026-07-23,דור אלון אגח ט,"אג""ח קונצרני"
1236959,1.0206,2026-07-23,דניאל פק אגח ד,"אג""ח מובנות"
1236967,28.09,2026-07-23,אולטרייד,מניה רגילה
1237031,5.93,2026-07-23,פרודלים השקעות,מניה רגילה
1237171,1.0102,2026-07-23,אלעד יואס אגח א,"אג""ח קונצרני"
1237197,1.0171,2026-07-23,רם אדרת אגח ד,"אג""ח קונצרני"
1237205,0.9974,2026-07-23,ממשל צמודה 0837,"אג""ח ממשלתי גליל"
1237239,1.0323,2026-07-23,נכסים בנ אגח יב,"אג""ח קונצרני"
1237247,1.0069,2026-07-23,נכסים בנ אגח יג,"אג""ח קונצרני"
1237734,1.0164,2026-07-23,רייסדור אגח ב,"אג""ח קונצרני"
1237742,25.45,2026-07-23,סמארט שוטר,מניה רגילה
1237874,0.9,2026-07-23,קוהאן אגח א,"אג""ח קונצרני"
1238013,16,2026-07-23,דיאסאייטי,מניה רגילה
1238062,1.0209,2026-07-23,פועלים אגח 104,"אג""ח קונצרני"
1238179,10.1241,2026-07-23,לאומי מסחרי 11,"ני""ע מסחריים"
1238187,0.52,2026-07-23,הום ביוגז אפ 1,אופציה למניה
1238195,1.034,2026-07-23,לאומי התח נד407,אגח הוני ניתן להמרה
1238237,1.0233,2026-07-23,בינל הנפק אגחיד,"אג""ח קונצרני"
1238245,10.1328,2026-07-23,בינל הנפ מסחרי3,"ני""ע מסחריים"
1238294,0.217,2026-07-23,סקודיקס אפ 2,אופציה למניה
1238336,0.9924,2026-07-23,מניבים ריט אגחה,"אג""ח קונצרני"
1238344,0.178,2026-07-23,מניבים ריט אפ 5,אופציה למניה
1238427,24.54,2026-07-23,מנרב,מניה רגילה
1238476,10.1224,2026-07-23,מקס איט מסחרי 6,"ני""ע מסחריים"
1238500,1.0494,2026-07-23,נופר אנרג אגח ה,"אג""ח קונצרני"
1238518,1.077,2026-07-23,אלומה אג 1,"אג""ח להמרה"
1238583,1.0345,2026-07-23,שדה נדלן אגח א,"אג""ח קונצרני"
1238617,1.0321,2026-07-23,מלרן אגח ז,"אג""ח קונצרני"
1238633,1.0385,2026-07-23,דלק קב אגח מב,"אג""ח קונצרני"
1239185,14.21,2026-07-23,אודיסייט,מניה רגילה
1239326,10.1036,2026-07-23,פועלים מסחרי 3,"ני""ע מסחריים"
1239334,1.0282,2026-07-23,כלל ביטוח אגח ד,"אג""ח קונצרני"
1239383,10.1,2026-07-23,דיסק מנ מסחרי 9,"ני""ע מסחריים"
1239409,1.0159,2026-07-23,פאי ריבית אגח ג,"אג""ח מובנות"
1239458,1.0155,2026-07-23,איביאי פק אגח ז,"אג""ח מובנות"
1239474,10.105,2026-07-23,נאוי מסחרי 12,"ני""ע מסחריים"
1239524,10.0964,2026-07-23,לאומי מסחרי 12,"ני""ע מסחריים"
1239540,1.0214,2026-07-23,מגדל הון אגח יט,אגח הוני ניתן למחיקה
1239623,1.0219,2026-07-23,מ.ו השקע אגח ה,"אג""ח קונצרני"
1239656,1.029,2026-07-23,חשמל אגח 38,"אג""ח קונצרני"
1239664,1.0686,2026-07-23,חשמל אגח 39,"אג""ח קונצרני"
1239680,10.1,2026-07-23,מימון יש מסחרי6,"ני""ע מסחריים"
1239722,1.0024,2026-07-23,מויניאן אגח א,"אג""ח קונצרני"
1239920,1.0108,2026-07-23,דניאל פק אגח ו,"אג""ח מובנות"
1239946,1.0098,2026-07-23,ספיר פקדון אגחז,"אג""ח מובנות"
1240589,1.0149,2026-07-23,אנקור פרופ אגחו,"אג""ח קונצרני"
1240605,1.0122,2026-07-23,אביעד פקדוןאגחז,"אג""ח מובנות"
1240613,1.0478,2026-07-23,מרב פקדון אגח ו,"אג""ח מובנות"
1240704,1.0117,2026-07-23,פאי ריבית אגח ד,"אג""ח מובנות"
1240761,1.0123,2026-07-23,הראל ריב אגח ו,"אג""ח מובנות"
1240811,1.0198,2026-07-23,פוקס אגח ב,"אג""ח קונצרני"
1240845,1.0102,2026-07-23,עמרם אברהם אגחד,"אג""ח קונצרני"
1240860,0.8833,2026-07-23,מגוריט אגח יב,"אג""ח קונצרני"
1241058,1.007,2026-07-23,ישראל קנדה אגחט,"אג""ח קונצרני"
1241066,0.9989,2026-07-23,ברנד אגח ג,"אג""ח קונצרני"
1241132,10.0859,2026-07-23,גב ים מסחרי 4,"ני""ע מסחריים"
1241173,1.0088,2026-07-23,פאי פיקדון אגחה,"אג""ח מובנות"
1241231,0.9945,2026-07-23,חגג אירופה אגחו,"אג""ח קונצרני"
1241355,0.9854,2026-07-23,סטרברי אנ אגח ג,"אג""ח קונצרני"
1241363,2.449,2026-07-23,סטרוברי אנ אפ 1,אופציה למניה
1241660,10.0521,2026-07-23,בינל הנפ מסחרי4,"ני""ע מסחריים"
1241801,10.05,2026-07-23,מליסרון מסחרי 6,"ני""ע מסחריים"
1241900,1.0068,2026-07-23,ישרס אגח כ,"אג""ח קונצרני"
1241926,10.036,2026-07-23,אפי נכס מסחרי 6,"ני""ע מסחריים"
1241942,1.0084,2026-07-23,מיכל פק אגח א,"אג""ח מובנות"
1241967,1.0036,2026-07-23,אפי נכסים אגחיח,"אג""ח קונצרני"
1241991,1.002,2026-07-23,ממשל שקלית 0530,"אג""ח ממשלתי שחר"
1242437,0.989,2026-07-23,אמ אר אר אגח ג,"אג""ח קונצרני"
1242452,0.9986,2026-07-23,איביאי פק אגח ח,"אג""ח מובנות"
1242502,5.739,2026-07-23,סטארק פאו אפ3,אופציה למניה
1242510,7.511,2026-07-23,סטארק פאו אפ4,אופציה למניה
1242528,142.7,2026-07-23,קבוצת תדהר,מניה רגילה
